VARIABLE_NAME,DESCRIPTION,LOCATION,XPATH,VERSION,REQUIRED,NOTES,FLAG,Analyst
F9-PZ-01-OTHREV,Other revenue,F990-PC-PART-01-LINE-11,/Return/ReturnData/IRS990/OtherRevenue,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PZ-01-OTHREVCY,Other revenue - current year,F990-PC-PART-01-LINE-11,/Return/ReturnData/IRS990/OtherRevenueCurrentYear,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PC-01-OTHREVPY,Other revenue - prior year,F990-PC-PART-01-LINE-11,/Return/ReturnData/IRS990/OtherRevenuePriorYear,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PC-01-OTHREVPY,Other revenue - prior year,F990-PC-PART-01-LINE-11,/Return/ReturnData/IRS990/PYOtherRevenueAmt,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PZ-03-OTHREVTOT,Other revenue - total,F990-EZ-PART-01-LINE-08,/Return/ReturnData/IRS990EZ/OtherRevenueTotal,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PZ-03-OTHREVTOT,Other revenue - total,F990-EZ-PART-01-LINE-08,/Return/ReturnData/IRS990EZ/OtherRevenueTotalAmt,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PZ-01-TOTREVCY,Total revenue - CY,F990-PC-PART-01-LINE-12-CY,/Return/ReturnData/IRS990/CYTotalRevenueAmt,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PC-01-TOTREVPY,Total revenue - PY,F990-PC-PART-01-LINE-12-PY,/Return/ReturnData/IRS990/PYTotalRevenueAmt,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PZ-01-TOTREVCY,Total revenue - CY,F990-PC-PART-01-LINE-12-CY,/Return/ReturnData/IRS990/TotalRevenueCurrentYear,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PC-01-TOTREVPY,Total revenue - PY,F990-PC-PART-01-LINE-12-PY,/Return/ReturnData/IRS990/TotalRevenuePriorYear,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PZ-01-TOTREVCY,Total revenue - CY,F990-EZ-PART-01-LINE-9,/Return/ReturnData/IRS990EZ/TotalRevenue,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PZ-01-TOTREVCY,Total revenue - CY,F990-EZ-PART-01-LINE-9,/Return/ReturnData/IRS990EZ/TotalRevenueAmt,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PZ-01-GRNTSPAIDCY,Grants and similar amounts - CY,F990-PC-PART-01-LINE-13-CY,/Return/ReturnData/IRS990/CYGrantsAndSimilarPaidAmt,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PZ-01-GRNTSPAIDCY,Grants and similar amounts - CY,F990-PC-PART-01-LINE-13-CY,/Return/ReturnData/IRS990/GrantsAndSimilarAmntsCY,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PC-01-GRNTSPAIDPY,Grants and similar amounts - PY,F990-PC-PART-01-LINE-13-PY,/Return/ReturnData/IRS990/GrantsAndSimilarAmntsPriorYear,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PZ-01-GRNTSPAIDCY,Grants and similar amounts - CY,F990-EZ-PART-01-LINE-10,/Return/ReturnData/IRS990EZ/GrantsAndSimilarAmountsPaid,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PZ-01-BENSPDTOMEMSCY,Benefits paid to members - CY,F990-PC-PART-01-LINE-14,/Return/ReturnData/IRS990/BenefitsPaidToMembersCY,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PC-01-BENSPDTOMEMSPY,Benefits paid to members - PY,F990-PC-PART-01-LINE-14,/Return/ReturnData/IRS990/BenefitsPaidToMembersPriorYear,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PZ-01-BENSPDTOMEMSCY,Benefits paid to members - CY,F990-PC-PART-01-LINE-14,/Return/ReturnData/IRS990/CYBenefitsPaidToMembersAmt,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PC-01-MGMTGENEXPS,Management and general expenses,F990-PC-PART-01-LINE-14,/Return/ReturnData/IRS990/ManagementAndGeneralExpenses,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PC-01-BENSPDTOMEMSPY,Benefits paid to members - PY,F990-PC-PART-01-LINE-14,/Return/ReturnData/IRS990/PYBenefitsPaidToMembersAmt,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PZ-01-BENSPDTOMEMSCY,Benefits paid to or for members,F990-EZ-PART-01-LINE-11,/Return/ReturnData/IRS990EZ/BenefitsPaidToOrForMembers,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PZ-01-BENSPDTOMEMSCY,Benefits paid to or for members,F990-EZ-PART-01-LINE-11,/Return/ReturnData/IRS990EZ/BenefitsPaidToOrForMembersAmt,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PZ-01-SALCOMPBENSCY,"Salaries, etc - CY",F990-PC-PART-01-LINE-15,/Return/ReturnData/IRS990/CYSalariesCompEmpBnftPaidAmt,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PC-01-FUNDRSGEXPS,Fundraising expenses,F990-PC-PART-01-LINE-15,/Return/ReturnData/IRS990/FundraisingExpenses,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PZ-01-SALCOMPBENS,"Salaries, etc - PY",F990-PC-PART-01-LINE-15,/Return/ReturnData/IRS990/PYSalariesCompEmpBnftPaidAmt,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PZ-01-SALCOMPBENS,"Salaries, etc - CY",F990-PC-PART-01-LINE-15,/Return/ReturnData/IRS990/SalariesEtcCurrentYear,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PZ-01-SALCOMPBENS,"Salaries, etc - PY",F990-PC-PART-01-LINE-15,/Return/ReturnData/IRS990/SalariesEtcPriorYear,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PZ-01-SALCOMPBENSCY,"Salaries, other compensation, and employee benefits",F990-EZ-PART-01-LINE-12,/Return/ReturnData/IRS990EZ/SalariesOtherCompEmplBenefits,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PZ-01-SALCOMPBENSCY,"Salaries, other compensation, and employee benefits",F990-EZ-PART-01-LINE-12,/Return/ReturnData/IRS990EZ/SalariesOtherCompEmplBnftAmt,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PC-01-PROFNDRSGEXPSCY,Total professional fundraising expense - CY,F990-PC-PART-01-LINE-16-A,/Return/ReturnData/IRS990/CYTotalProfFndrsngExpnsAmt,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PC-01-PROFNDRSGEXPSPY,Total professional fundraising expense - PY,F990-PC-PART-01-LINE-16-A,/Return/ReturnData/IRS990/PYTotalProfFndrsngExpnsAmt,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PC-01-PROFNDRSGEXPSCY,Total professional fundraising expense - CY,F990-PC-PART-01-LINE-16-A,/Return/ReturnData/IRS990/TotalProfFundrsngExpCY,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PC-01-PROFNDRSGEXPSPY,Total professional fundraising expense - PY,F990-PC-PART-01-LINE-16-A,/Return/ReturnData/IRS990/TotalProfFundrsngExpPriorYear,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PC-01-TOTFNDRSGEXPSCY,Total fundraising expense - CY,F990-PC-PART-01-LINE-16-B,/Return/ReturnData/IRS990/CYTotalFundraisingExpenseAmt,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PC-01-TOTFNDRSGEXPSCY,Total fundraising expense - CY,F990-PC-PART-01-LINE-16-B,/Return/ReturnData/IRS990/TotalFundrsngExpCurrentYear,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PZ-01-OTHEXPSCY,Other expenses -CY,F990-PC-PART-01-LINE-17,/Return/ReturnData/IRS990/CYOtherExpensesAmt,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PC-01-OTHEXPSPY,Other expenses - PY,F990-PC-PART-01-LINE-17,/Return/ReturnData/IRS990/OtherExpensePriorYear,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PZ-01-OTHEXPSCY,Other expenses -CY,F990-PC-PART-01-LINE-17,/Return/ReturnData/IRS990/OtherExpensesCurrentYear,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PC-01-OTHEXPSPY,Other expenses - PY,F990-PC-PART-01-LINE-17,/Return/ReturnData/IRS990/PYOtherExpensesAmt,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PZ-01-OTHEXPSCY,Other expenses - total - CY,F990-EZ-PART-01-LINE-16,/Return/ReturnData/IRS990EZ/OtherExpensesTotal,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PZ-01-OTHEXPSCY,Other expenses - total - CY,F990-EZ-PART-01-LINE-16,/Return/ReturnData/IRS990EZ/OtherExpensesTotalAmt,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PZ-01-TOTEXPSCY,Total Expenses - CY,F990-PC-PART-01-LINE-18,/Return/ReturnData/IRS990/CYTotalExpensesAmt,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PC-01-TOTEXPSCY,Excess or deficit,F990-PC-PART-01-LINE-18,/Return/ReturnData/IRS990/ExcessOrDeficitForYear,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PC-01-TOTEXPSPY,Total Expenses - PY,F990-PC-PART-01-LINE-18,/Return/ReturnData/IRS990/PYTotalExpensesAmt,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PZ-01-TOTEXPSCY,Total Expenses - CY,F990-PC-PART-01-LINE-18,/Return/ReturnData/IRS990/TotalExpensesCurrentYear,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PC-01-TOTEXPSPY,Total Expenses - PY,F990-PC-PART-01-LINE-18,/Return/ReturnData/IRS990/TotalExpensesPriorYear,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PC-01-TOTEXPSCY,Total expenses - CY,F990-EZ-PART-01-LINE-17,/Return/ReturnData/IRS990EZ/TotalExpenses,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PC-01-TOTEXPSCY,Total expenses - CY,F990-EZ-PART-01-LINE-17,/Return/ReturnData/IRS990EZ/TotalExpensesAmt,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PZ-01-REVSLESSEXPSCY,Excess or deficit - CY,F990-PC-PART-01-LINE-19,/Return/ReturnData/IRS990/CYRevenuesLessExpensesAmt,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PZ-01-REVSLESSEXPSCY,Excess or deficit - CY,F990-PC-PART-01-LINE-18,/Return/ReturnData/IRS990EZ/ExcessOrDeficitForYearAmt,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PC-01-OTHCHGNETASSETS,Other changes in net assets,F990-PC-PART-01-LINE-20,/Return/ReturnData/IRS990/OtherChangesInNetAssets,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PZ-01-TOTASSETSBOY,"Total Assets, BOY",F990-PC-PART-01-LINE-20,/Return/ReturnData/IRS990/TotalAssetsBOY,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PZ-01-TOTASSETSBOY,"Total Assets, BOY",F990-PC-PART-01-LINE-20,/Return/ReturnData/IRS990/TotalAssetsBOYAmt,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PC-01-TOTASSETSEOY,"Total Assets, EOY",F990-PC-PART-01-LINE-20,/Return/ReturnData/IRS990/TotalAssetsEOY,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PC-01-TOTASSETSEOY,"Total Assets, EOY",F990-PC-PART-01-LINE-20,/Return/ReturnData/IRS990/TotalAssetsEOYAmt,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PZ-01-TOTLIABS,"Total Liabilities, BOY",F990-PC-PART-01-LINE-21,/Return/ReturnData/IRS990/TotalLiabilitiesBOY,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PZ-01-TOTLIABS,"Total Liabilities, BOY",F990-PC-PART-01-LINE-21,/Return/ReturnData/IRS990/TotalLiabilitiesBOYAmt,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PC-01-TOTLIABS,"Total Liabilities, EOY",F990-PC-PART-01-LINE-21,/Return/ReturnData/IRS990/TotalLiabilitiesEOY,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PC-01-TOTLIABS,"Total Liabilities, EOY",F990-PC-PART-01-LINE-21,/Return/ReturnData/IRS990/TotalLiabilitiesEOYAmt,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PC-01-NETASSFNDBALBOY,"Net Assets or Fund Balances, BOY",F990-PC-PART-01-LINE-22,/Return/ReturnData/IRS990/NetAssetsOrFundBalancesBOY,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PC-01-NETASSFNDBALBOY,"Net Assets or Fund Balances, BOY",F990-PC-PART-01-LINE-22,/Return/ReturnData/IRS990/NetAssetsOrFundBalancesBOYAmt,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PZ-01-NETASSFNDBALEOY,"Net Assets or Fund Balances, EOY",F990-PC-PART-01-LINE-22,/Return/ReturnData/IRS990/NetAssetsOrFundBalancesEOYAmt,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PZ-01-NETASSFNDBALEOY,Net assets EOY,F990-EZ-PART-01-LINE-21,/Return/ReturnData/IRS990EZ/NetAssetsOrFundBalancesEOY,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PZ-01-NETASSFNDBALEOY,Net assets EOY,F990-EZ-PART-01-LINE-21,/Return/ReturnData/IRS990EZ/NetAssetsOrFundBalancesEOYAmt,NA,FALSE,NA,FALSE,Thompson & Schuman
F9-PC-06-P6SOREQ,Schedule O contains a response to a question in Part VI,F990-PC-PART-06-LINE-00,/Return/ReturnData/IRS990/InfoInScheduleOPartVI,2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,FALSE,In header of Part VI,FALSE,McKeever
F9-PC-06-P6SOREQ,Schedule O contains a response to a question in Part VI,F990-PC-PART-06-LINE-00,/Return/ReturnData/IRS990/InfoInScheduleOPartVIInd,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,FALSE,In header of Part VI,FALSE,McKeever
F9-PC-06-VOTINGMEM,Number of voting governing body members,F990-PC-PART-06-SECTION-A-LINE-01A,/Return/ReturnData/IRS990/GoverningBodyVotingMembersCnt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,TRUE,NA,FALSE,McKeever
F9-PC-06-VOTINGMEM,Number of voting governing body members,F990-PC-PART-06-SECTION-A-LINE-01A,/Return/ReturnData/IRS990/NbrVotingGoverningBodyMembers,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,TRUE,NA,FALSE,McKeever
F9-PC-06-VOTINGMEMIND,Number of independent voting members,F990-PC-PART-06-SECTION-A-LINE-01B,/Return/ReturnData/IRS990/IndependentVotingMemberCnt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,TRUE,NA,FALSE,McKeever
F9-PC-06-VOTINGMEMIND,Number of independent voting members,F990-PC-PART-06-SECTION-A-LINE-01B,/Return/ReturnData/IRS990/NumberIndependentVotingMembers,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,TRUE,NA,FALSE,McKeever
F9-PC-06-FAMBUSRLTN,"Officer, director, trustee, or key employee has family or business relationship with other officer, directore, trustee, or key employee?",F990-PC-PART-06-SECTION-A-LINE-02,/Return/ReturnData/IRS990/FamilyOrBusinessRelationship,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,TRUE,NA,FALSE,McKeever
F9-PC-06-FAMBUSRLTN,"Officer, director, trustee, or key employee has family or business relationship with other officer, directore, trustee, or key employee?",F990-PC-PART-06-SECTION-A-LINE-02,/Return/ReturnData/IRS990/FamilyOrBusinessRlnInd,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,TRUE,NA,FALSE,McKeever
F9-PC-06-DELMAJDUTY,Delegation of management duties?,F990-PC-PART-06-SECTION-A-LINE-03,/Return/ReturnData/IRS990/DelegationOfManagementDuties,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,TRUE,NA,FALSE,McKeever
F9-PC-06-DELMAJDUTY,Delegation of management duties?,F990-PC-PART-06-SECTION-A-LINE-03,/Return/ReturnData/IRS990/DelegationOfMgmtDutiesInd,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,TRUE,NA,FALSE,McKeever
F9-PC-06-CHNGDOCS,Organization made significant changes to organizing docs since last 990?,F990-PC-PART-06-SECTION-A-LINE-04,/Return/ReturnData/IRS990/ChangesToOrganizingDocs,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,TRUE,NA,FALSE,McKeever
F9-PC-06-CHNGDOCS,Organization made significant changes to organizing docs since last 990?,F990-PC-PART-06-SECTION-A-LINE-04,/Return/ReturnData/IRS990/ChangeToOrgDocumentsInd,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,TRUE,NA,FALSE,McKeever
F9-PC-06-DIVERTASS,Organization became aware of significant diversion of assets?,F990-PC-PART-06-SECTION-A-LINE-05,/Return/ReturnData/IRS990/MaterialDiversionOrMisuse,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,TRUE,NA,FALSE,McKeever
F9-PC-06-DIVERTASS,Organization became aware of significant diversion of assets?,F990-PC-PART-06-SECTION-A-LINE-05,/Return/ReturnData/IRS990/MaterialDiversionOrMisuseInd,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,TRUE,NA,FALSE,McKeever
F9-PC-06-MEMSTCKHLDR,Organization has members or stockholders?,F990-PC-PART-06-SECTION-A-LINE-06,/Return/ReturnData/IRS990/MembersOrStockholders,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,TRUE,NA,FALSE,McKeever
F9-PC-06-MEMSTCKHLDR,Organization has members or stockholders?,F990-PC-PART-06-SECTION-A-LINE-06,/Return/ReturnData/IRS990/MembersOrStockholdersInd,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,TRUE,NA,FALSE,McKeever
F9-PC-06-MEMAPPTELCT,Organization has persons who had power to elect or appoint board members?,F990-PC-PART-06-SECTION-A-LINE-07A,/Return/ReturnData/IRS990/ElectionOfBoardMembers,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,TRUE,NA,FALSE,McKeever
F9-PC-06-MEMAPPTELCT,Organization has persons who had power to elect or appoint board members?,F990-PC-PART-06-SECTION-A-LINE-07A,/Return/ReturnData/IRS990/ElectionOfBoardMembersInd,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,TRUE,NA,FALSE,McKeever
F9-PC-06-DECSUBAPPROV,Governance decisions subject to approval by others outside governing body?,F990-PC-PART-06-SECTION-A-LINE-07B,/Return/ReturnData/IRS990/DecisionsSubjectToApprovaInd,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,TRUE,NA,FALSE,McKeever
F9-PC-06-DECSUBAPPROV,Governance decisions subject to approval by others outside governing body?,F990-PC-PART-06-SECTION-A-LINE-07B,/Return/ReturnData/IRS990/DecisionsSubjectToApproval,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,TRUE,NA,FALSE,McKeever
F9-PC-06-MINGOVBODY,Organization documents minutes of governing body?,F990-PC-PART-06-SECTION-A-LINE-08A,/Return/ReturnData/IRS990/MinutesOfGoverningBody,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,TRUE,NA,FALSE,McKeever
F9-PC-06-MINGOVBODY,Organization documents minutes of governing body?,F990-PC-PART-06-SECTION-A-LINE-08A,/Return/ReturnData/IRS990/MinutesOfGoverningBodyInd,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,TRUE,NA,FALSE,McKeever
F9-PC-06-MINCOMM,Organization documents inutes of committees acting on behalf of governing body?,F990-PC-PART-06-SECTION-A-LINE-08B,/Return/ReturnData/IRS990/MinutesOfCommittees,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,TRUE,NA,FALSE,McKeever
F9-PC-06-MINCOMM,Organization documents inutes of committees acting on behalf of governing body?,F990-PC-PART-06-SECTION-A-LINE-08B,/Return/ReturnData/IRS990/MinutesOfCommitteesInd,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,TRUE,NA,FALSE,McKeever
F9-PC-06-OFFMAILADDR,"Any officer, director, trustee or key employee who cannot be reached at organization's mailing address?",F990-PC-PART-06-SECTION-A-LINE-09,/Return/ReturnData/IRS990/OfficerMailingAddress,2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,TRUE,NA,FALSE,McKeever
